endpoint_id;mode_start;mode_duration;label
499;2020-07-24 02:21:00+03;101;Работает
499;2020-07-24 04:02:00+03;23;Холостой ход
499;2020-07-24 04:25:00+03;69;Работает
499;2020-07-24 05:34:00+03;7;Холостой ход
499;2020-07-24 05:41:00+03;17;Работает
499;2020-07-24 05:58:00+03;9;Холостой ход
499;2020-07-24 06:07:00+03;94;Работает
499;2020-07-24 08:03:00+03;12;Работает
499;2020-07-24 08:15:00+03;7;Холостой ход
499;2020-07-24 08:22:00+03;26;Работает
499;2020-07-24 08:48:00+03;5;Холостой ход
499;2020-07-24 08:53:00+03;38;Работает
499;2020-07-24 09:31:00+03;7;Холостой ход
499;2020-07-24 09:38:00+03;19;Работает
499;2020-07-24 09:57:00+03;10;Холостой ход
499;2020-07-24 10:07:00+03;22;Работает
499;2020-07-24 10:29:00+03;8;Холостой ход
499;2020-07-24 10:37:00+03;37;Работает
499;2020-07-24 11:14:00+03;30;Отключено
499;2020-07-24 11:44:00+03;1;Холостой ход
499;2020-07-24 11:45:00+03;17;Работает
499;2020-07-24 12:02:00+03;34;Отключено
499;2020-07-24 12:36:00+03;10;Нет данных
499;2020-07-24 12:46:00+03;19;Отключено
499;2020-07-24 13:05:00+03;21;Холостой ход
499;2020-07-24 13:26:00+03;23;Работает
499;2020-07-24 13:49:00+03;12;Холостой ход
499;2020-07-24 14:01:00+03;31;Работает
499;2020-07-24 14:32:00+03;9;Холостой ход
499;2020-07-24 14:41:00+03;77;Работает
499;2020-07-24 15:58:00+03;23;Отключено
499;2020-07-24 16:21:00+03;13;Холостой ход
499;2020-07-24 16:34:00+03;92;Работает
499;2020-07-24 18:06:00+03;9;Холостой ход
499;2020-07-24 18:15:00+03;85;Работает
499;2020-07-24 20:04:00+03;50;Работает
499;2020-07-24 20:54:00+03;28;Холостой ход
499;2020-07-24 21:22:00+03;128;Работает
499;2020-07-24 23:30:00+03;30;Холостой ход
499;2020-07-25 00:00:00+03;160;Работает
499;2020-07-25 02:40:00+03;11;Холостой ход
499;2020-07-25 02:51:00+03;16;Работает
499;2020-07-25 03:07:00+03;7;Холостой ход
499;2020-07-25 03:14:00+03;5;Работает
499;2020-07-25 03:19:00+03;10;Холостой ход
499;2020-07-25 03:29:00+03;32;Работает
499;2020-07-25 04:01:00+03;29;Холостой ход
499;2020-07-25 04:30:00+03;29;Работает
499;2020-07-25 04:59:00+03;27;Холостой ход
499;2020-07-25 05:26:00+03;108;Работает
499;2020-07-25 10:54:00+03;255;Отключено
499;2020-07-25 15:09:00+03;96;Холостой ход
499;2020-07-25 16:45:00+03;9;Работает
499;2020-07-25 16:54:00+03;8;Холостой ход
499;2020-07-25 17:02:00+03;29;Работает
499;2020-07-25 17:31:00+03;22;Холостой ход
499;2020-07-25 17:53:00+03;99;Работает
499;2020-07-25 20:03:00+03;8;Работает
499;2020-07-25 20:11:00+03;22;Холостой ход
499;2020-07-25 20:33:00+03;14;Отключено
499;2020-07-25 20:47:00+03;21;Холостой ход
499;2020-07-25 21:08:00+03;1;Работает
499;2020-07-25 21:09:00+03;28;Холостой ход
499;2020-07-25 21:37:00+03;21;Отключено
499;2020-07-25 21:58:00+03;1;Холостой ход
499;2020-07-25 21:59:00+03;30;Работает
499;2020-07-25 22:29:00+03;14;Холостой ход
499;2020-07-25 22:43:00+03;5;Отключено
499;2020-07-25 22:48:00+03;1;Холостой ход
499;2020-07-25 22:49:00+03;25;Работает
499;2020-07-25 23:14:00+03;29;Отключено
499;2020-07-26 00:02:00+03;8;Холостой ход
499;2020-07-26 00:10:00+03;5;Отключено
499;2020-07-26 00:15:00+03;1;Холостой ход
499;2020-07-26 00:16:00+03;105;Работает
499;2020-07-26 02:01:00+03;34;Холостой ход
499;2020-07-26 02:35:00+03;82;Работает
499;2020-07-26 03:57:00+03;30;Отключено
499;2020-07-26 04:27:00+03;10;Холостой ход
499;2020-07-26 04:37:00+03;46;Работает
499;2020-07-26 05:23:00+03;10;Холостой ход
499;2020-07-26 05:33:00+03;20;Работает
499;2020-07-26 05:53:00+03;13;Холостой ход
499;2020-07-26 06:06:00+03;75;Работает
499;2020-07-26 08:44:00+03;14;Работает
499;2020-07-26 08:58:00+03;9;Холостой ход
499;2020-07-26 09:07:00+03;18;Работает
499;2020-07-26 09:25:00+03;9;Холостой ход
499;2020-07-26 09:34:00+03;29;Работает
499;2020-07-26 10:03:00+03;5;Холостой ход
499;2020-07-26 10:08:00+03;33;Работает
499;2020-07-26 10:41:00+03;22;Холостой ход
499;2020-07-26 11:03:00+03;1;Работает
499;2020-07-26 11:04:00+03;7;Холостой ход
499;2020-07-26 11:11:00+03;1;Работает
499;2020-07-26 11:12:00+03;11;Холостой ход
499;2020-07-26 11:23:00+03;49;Отключено
499;2020-07-26 12:12:00+03;1;Холостой ход
499;2020-07-26 12:13:00+03;26;Работает
499;2020-07-26 12:39:00+03;9;Холостой ход
499;2020-07-26 12:48:00+03;194;Работает
499;2020-07-26 16:02:00+03;24;Холостой ход
499;2020-07-26 16:26:00+03;191;Работает
499;2020-07-26 20:06:00+03;109;Работает
499;2020-07-26 21:55:00+03;11;Холостой ход
499;2020-07-26 22:06:00+03;84;Работает
499;2020-07-26 23:30:00+03;29;Холостой ход
499;2020-07-27 00:27:00+03;10;Холостой ход
499;2020-07-27 00:37:00+03;204;Работает
499;2020-07-27 04:01:00+03;30;Холостой ход
499;2020-07-27 04:31:00+03;135;Работает
499;2020-07-27 06:46:00+03;6;Холостой ход
499;2020-07-27 06:52:00+03;31;Работает
499;2020-07-27 09:18:00+03;85;Работает
499;2020-07-27 10:43:00+03;7;Холостой ход
499;2020-07-27 10:50:00+03;40;Работает
499;2020-07-27 11:30:00+03;30;Холостой ход
499;2020-07-27 12:00:00+03;126;Работает
499;2020-07-27 14:06:00+03;6;Холостой ход
499;2020-07-27 14:12:00+03;2;Работает
499;2020-07-27 14:14:00+03;6;Холостой ход
499;2020-07-27 14:20:00+03;26;Работает
499;2020-07-27 14:46:00+03;7;Нет данных
499;2020-07-27 14:53:00+03;68;Работает
499;2020-07-27 16:01:00+03;29;Холостой ход
499;2020-07-27 16:30:00+03;185;Работает
499;2020-07-27 20:02:00+03;62;Работает
499;2020-07-27 21:04:00+03;66;Холостой ход
499;2020-07-27 22:10:00+03;72;Работает
499;2020-07-27 23:22:00+03;7;Холостой ход
499;2020-07-27 23:29:00+03;7;Работает
499;2020-07-27 23:36:00+03;19;Холостой ход
499;2020-07-28 00:05:00+03;5;Холостой ход
499;2020-07-28 00:10:00+03;192;Работает
499;2020-07-28 03:22:00+03;7;Холостой ход
499;2020-07-28 03:29:00+03;36;Работает
499;2020-07-28 04:05:00+03;19;Холостой ход
499;2020-07-28 04:24:00+03;25;Работает
499;2020-07-28 04:49:00+03;12;Холостой ход
499;2020-07-28 05:01:00+03;158;Работает
499;2020-07-28 08:50:00+03;30;Холостой ход
499;2020-07-28 09:20:00+03;5;Работает
499;2020-07-28 09:25:00+03;7;Холостой ход
499;2020-07-28 09:32:00+03;57;Работает
499;2020-07-28 10:29:00+03;5;Холостой ход
499;2020-07-28 10:34:00+03;23;Работает
499;2020-07-28 10:57:00+03;9;Холостой ход
499;2020-07-28 11:06:00+03;8;Работает
499;2020-07-28 11:14:00+03;29;Отключено
499;2020-07-28 11:43:00+03;55;Работает
499;2020-07-28 12:38:00+03;5;Холостой ход
499;2020-07-28 12:43:00+03;4;Работает
499;2020-07-28 12:47:00+03;21;Холостой ход
499;2020-07-28 13:08:00+03;18;Работает
499;2020-07-28 13:26:00+03;9;Холостой ход
499;2020-07-28 13:35:00+03;5;Работает
499;2020-07-28 13:40:00+03;6;Холостой ход
499;2020-07-28 13:46:00+03;57;Работает
499;2020-07-28 14:43:00+03;6;Холостой ход
499;2020-07-28 14:49:00+03;32;Работает
499;2020-07-28 15:21:00+03;9;Холостой ход
499;2020-07-28 15:30:00+03;28;Работает
499;2020-07-28 15:58:00+03;30;Отключено
499;2020-07-28 16:28:00+03;1;Холостой ход
499;2020-07-28 16:29:00+03;62;Работает
499;2020-07-28 17:31:00+03;7;Холостой ход
499;2020-07-28 17:38:00+03;123;Работает
499;2020-07-28 20:03:00+03;61;Работает
499;2020-07-28 21:04:00+03;6;Холостой ход
499;2020-07-28 21:10:00+03;28;Работает
499;2020-07-28 21:38:00+03;9;Холостой ход
499;2020-07-28 21:47:00+03;18;Работает
499;2020-07-28 22:05:00+03;8;Холостой ход
499;2020-07-28 22:13:00+03;3;Работает
499;2020-07-28 22:16:00+03;7;Холостой ход
499;2020-07-28 22:23:00+03;15;Работает
499;2020-07-28 22:38:00+03;10;Холостой ход
499;2020-07-28 22:48:00+03;39;Работает
499;2020-07-28 23:27:00+03;33;Холостой ход
499;2020-07-29 00:00:00+03;17;Работает
499;2020-07-29 00:17:00+03;9;Холостой ход
499;2020-07-29 00:26:00+03;5;Работает
499;2020-07-29 00:31:00+03;18;Холостой ход
499;2020-07-29 00:49:00+03;121;Работает
499;2020-07-29 02:50:00+03;10;Холостой ход
499;2020-07-29 03:00:00+03;6;Работает
499;2020-07-29 03:06:00+03;147;Холостой ход
499;2020-07-29 05:33:00+03;126;Работает
499;2020-07-29 08:05:00+03;51;Работает
499;2020-07-29 08:56:00+03;70;Холостой ход
499;2020-07-29 10:06:00+03;63;Работает
499;2020-07-29 11:09:00+03;8;Холостой ход
499;2020-07-29 11:17:00+03;15;Работает
499;2020-07-29 11:32:00+03;28;Холостой ход
499;2020-07-29 12:00:00+03;20;Работает
499;2020-07-29 12:20:00+03;6;Холостой ход
499;2020-07-29 12:26:00+03;31;Работает
499;2020-07-29 12:57:00+03;12;Холостой ход
499;2020-07-29 13:09:00+03;24;Работает
499;2020-07-29 13:33:00+03;8;Холостой ход
499;2020-07-29 13:41:00+03;19;Работает
499;2020-07-29 14:00:00+03;6;Холостой ход
499;2020-07-29 14:06:00+03;26;Работает
499;2020-07-29 14:32:00+03;11;Холостой ход
499;2020-07-29 14:43:00+03;14;Работает
499;2020-07-29 14:57:00+03;9;Холостой ход
499;2020-07-29 15:06:00+03;21;Работает
499;2020-07-29 15:27:00+03;14;Холостой ход
499;2020-07-29 15:41:00+03;20;Работает
499;2020-07-29 16:01:00+03;30;Холостой ход
499;2020-07-29 16:31:00+03;167;Работает
499;2020-07-29 20:03:00+03;192;Работает
499;2020-07-29 23:15:00+03;29;Отключено
499;2020-07-29 23:44:00+03;1;Холостой ход
499;2020-07-30 00:17:00+03;8;Холостой ход
499;2020-07-30 00:25:00+03;14;Работает
499;2020-07-30 00:39:00+03;19;Холостой ход
499;2020-07-30 00:58:00+03;82;Работает
499;2020-07-30 02:20:00+03;5;Холостой ход
499;2020-07-30 02:25:00+03;92;Работает
499;2020-07-30 03:57:00+03;32;Отключено
499;2020-07-30 04:29:00+03;2;Холостой ход
499;2020-07-30 04:31:00+03;170;Работает
499;2020-07-30 07:21:00+03;5;Холостой ход
499;2020-07-30 08:37:00+03;115;Холостой ход
499;2020-07-30 10:32:00+03;24;Отключено
499;2020-07-30 10:56:00+03;1;Холостой ход
499;2020-07-30 10:57:00+03;92;Отключено
499;2020-07-30 12:29:00+03;16;Холостой ход
499;2020-07-30 12:45:00+03;51;Работает
499;2020-07-30 13:36:00+03;6;Холостой ход
499;2020-07-30 13:42:00+03;12;Работает
499;2020-07-30 13:54:00+03;25;Холостой ход
499;2020-07-30 14:19:00+03;24;Работает
499;2020-07-30 14:43:00+03;14;Холостой ход
499;2020-07-30 14:57:00+03;63;Работает
499;2020-07-30 16:00:00+03;29;Холостой ход
499;2020-07-30 16:29:00+03;45;Работает
499;2020-07-30 17:14:00+03;9;Холостой ход
499;2020-07-30 17:23:00+03;61;Работает
499;2020-07-30 18:24:00+03;36;Холостой ход
499;2020-07-30 19:00:00+03;11;Нет данных
499;2020-07-30 19:11:00+03;29;Работает
499;2020-07-30 20:06:00+03;204;Работает
499;2020-07-30 23:30:00+03;30;Холостой ход
499;2020-07-31 00:00:00+03;189;Работает
499;2020-07-31 03:09:00+03;41;Холостой ход
499;2020-07-31 03:50:00+03;11;Работает
499;2020-07-31 04:01:00+03;29;Холостой ход
499;2020-07-31 04:30:00+03;132;Работает
499;2020-07-31 06:42:00+03;7;Холостой ход
499;2020-07-31 06:49:00+03;45;Работает
499;2020-07-31 08:04:00+03;164;Работает
499;2020-07-31 10:48:00+03;9;Холостой ход
499;2020-07-31 10:57:00+03;34;Работает
499;2020-07-31 11:31:00+03;29;Холостой ход
499;2020-07-31 12:00:00+03;47;Работает
499;2020-07-31 12:47:00+03;8;Холостой ход
499;2020-07-31 12:55:00+03;15;Работает
499;2020-07-31 13:10:00+03;5;Холостой ход
499;2020-07-31 13:15:00+03;91;Работает
499;2020-07-31 14:46:00+03;6;Холостой ход
499;2020-07-31 14:52:00+03;69;Работает
499;2020-07-31 16:01:00+03;30;Холостой ход
499;2020-07-31 16:31:00+03;163;Работает
499;2020-07-31 19:14:00+03;11;Холостой ход
499;2020-07-31 19:25:00+03;8;Работает
499;2020-07-31 20:07:00+03;130;Работает
499;2020-07-31 22:17:00+03;13;Холостой ход
499;2020-07-31 22:30:00+03;61;Работает
499;2020-07-31 23:31:00+03;26;Холостой ход
499;2020-08-01 01:27:00+03;9;Холостой ход
499;2020-08-01 01:36:00+03;144;Работает
499;2020-08-01 04:00:00+03;27;Холостой ход
499;2020-08-01 04:27:00+03;84;Работает
499;2020-08-01 05:51:00+03;8;Холостой ход
499;2020-08-01 05:59:00+03;48;Работает
499;2020-08-01 06:47:00+03;10;Холостой ход
499;2020-08-01 06:57:00+03;44;Работает
499;2020-08-01 08:03:00+03;191;Работает
499;2020-08-01 11:14:00+03;30;Отключено
499;2020-08-01 11:44:00+03;73;Работает
499;2020-08-01 12:57:00+03;9;Холостой ход
499;2020-08-01 13:06:00+03;28;Работает
499;2020-08-01 13:34:00+03;60;Холостой ход
499;2020-08-01 14:34:00+03;83;Работает
499;2020-08-01 15:57:00+03;30;Отключено
499;2020-08-01 16:27:00+03;1;Холостой ход
499;2020-08-01 16:28:00+03;66;Работает
499;2020-08-01 17:34:00+03;10;Холостой ход
499;2020-08-01 17:44:00+03;43;Работает
499;2020-08-01 18:27:00+03;8;Холостой ход
499;2020-08-01 18:35:00+03;21;Работает
499;2020-08-01 18:56:00+03;6;Холостой ход
499;2020-08-01 19:02:00+03;37;Работает
499;2020-08-01 20:18:00+03;59;Работает
499;2020-08-01 21:17:00+03;9;Холостой ход
499;2020-08-01 21:26:00+03;31;Работает
499;2020-08-01 21:57:00+03;5;Холостой ход
499;2020-08-01 22:02:00+03;49;Работает
499;2020-08-01 22:51:00+03;7;Холостой ход
499;2020-08-01 22:58:00+03;14;Работает
499;2020-08-01 23:12:00+03;10;Холостой ход
499;2020-08-01 23:22:00+03;9;Работает
499;2020-08-01 23:31:00+03;29;Холостой ход
499;2020-08-02 00:00:00+03;32;Работает
499;2020-08-02 00:32:00+03;6;Холостой ход
499;2020-08-02 00:38:00+03;44;Работает
499;2020-08-02 01:22:00+03;6;Холостой ход
499;2020-08-02 01:28:00+03;153;Работает
499;2020-08-02 04:01:00+03;30;Холостой ход
499;2020-08-02 04:31:00+03;134;Работает
499;2020-08-02 06:45:00+03;8;Холостой ход
499;2020-08-02 06:53:00+03;44;Работает
499;2020-08-02 08:07:00+03;5;Работает
499;2020-08-02 08:12:00+03;14;Холостой ход
499;2020-08-02 08:26:00+03;107;Работает
499;2020-08-02 10:13:00+03;6;Холостой ход
499;2020-08-02 10:19:00+03;72;Работает
499;2020-08-02 11:31:00+03;29;Холостой ход
499;2020-08-02 12:00:00+03;240;Работает
499;2020-08-02 16:00:00+03;29;Холостой ход
499;2020-08-02 16:29:00+03;140;Работает
499;2020-08-02 18:49:00+03;8;Холостой ход
499;2020-08-02 18:57:00+03;37;Работает
499;2020-08-02 20:03:00+03;8;Работает
